"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint","Project","Expanded","Medium","MEA Type","Date of plating","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease"
"296",34,"A3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 pM",59,2,"DMSO","DMSO",0,498300,FALSE,-4.155,9514483.333,0.935,1018536076.615,FALSE,NA,21.618,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,161.54677121502,498.3,9.514483333,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"297",34,"A3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","10 nM",59,2,"DMSO","DMSO",10000,476900,FALSE,-3.325,5009065.217,0.208,898055951.5,TRUE,NA,16.719,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,213.083086726509,476.9,5.009065217,1.31901792356403,0.95705398354405,0.526467390996059,0.77338329170136,0.881712461756482,"KCNH2-p.A561V","LQT2"
"298",34,"A3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","100 nM",59,2,"DMSO","DMSO",1e+05,468900,FALSE,-3.366,3747996.774,0.237,903607815.75,TRUE,NA,17.094,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,242.203619258336,468.9,3.747996774,1.49927861409227,0.94099939795304,0.393925412744217,0.790729947266167,0.887163289054078,"KCNH2-p.A561V","LQT2"
"299",34,"A3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","3 nM",59,2,"DMSO","DMSO",3000,479500,FALSE,-3.484,7267646.667,0.591,919626390.75,FALSE,NA,17.08,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,177.865496513763,479.5,7.267646667,1.10101548409793,0.962271723861128,0.763850901056594,0.790082338791748,0.902890346119387,"KCNH2-p.A561V","LQT2"
"300",34,"A3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","30 nM",59,2,"DMSO","DMSO",30000,476200,FALSE,-3.31,5024800,0.223,901031184.5,TRUE,NA,20.565,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,212.436922280703,476.2,5.0248,1.31501806370334,0.955649207304836,0.528121162667026,0.951290591174022,0.884633549254813,"KCNH2-p.A561V","LQT2"
"301",34,"A3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","Control",59,2,"DMSO","DMSO",0,483200,FALSE,-3.735,9260100,0.083,953118394.154,FALSE,NA,14.68,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,158.788515036952,483.2,9.2601,0.982925959105693,0.96969696969697,0.973263568383404,0.679063743176982,0.935772837150345,"KCNH2-p.A561V","LQT2"
"302",34,"A4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 nM",83,3,"DMSO","DMSO",1000,488700,FALSE,-4.231,3856520,0.048,1040457037.548,TRUE,NA,19.754,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,248.853953699873,488.7,3.85652,0.98140427348438,1.0530058177117,1.15123941912502,0.977872382555319,1.01464028092873,"KCNH2-p.A561V","LQT2"
"303",34,"A4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 pM",83,3,"DMSO","DMSO",0,464100,FALSE,-4.291,3349885.294,0.171,1025444245.714,TRUE,NA,20.201,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,253.56925827961,464.1,3.349885294,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"304",34,"A4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","10 nM",83,3,"DMSO","DMSO",10000,479500,FALSE,-2.77,2780300,0.145,814034006.233,TRUE,NA,26.729,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,287.569473082108,479.5,2.7803,1.1340865017833,1.03318250377074,0.829968717131841,1.32315231919212,0.793835461689291,"KCNH2-p.A561V","LQT2"
"305",34,"A4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","100 nM",83,3,"DMSO","DMSO",1e+05,501200,FALSE,-2.946,2369556,0.029,889132736,TRUE,NA,23.003,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,325.594885183723,501.2,2.369556,1.28404715694949,1.07993966817496,0.707354369489644,1.13870600465323,0.867070774170576,"KCNH2-p.A561V","LQT2"
"306",34,"A4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","3 nM",83,3,"DMSO","DMSO",3000,484800,FALSE,-3.791,2941480,0.221,980133991.024,TRUE,NA,35.027,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,282.66996246833,484.8,2.94148,1.11476432271861,1.04460245636716,0.878083797456737,1.73392406316519,0.955814024136972,"KCNH2-p.A561V","LQT2"
"307",34,"A4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","30 nM",83,3,"DMSO","DMSO",30000,469900,FALSE,-3.041,2515565.957,0.114,897490955.25,TRUE,NA,35.171,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,296.269940737006,469.9,2.515565957,1.16839849888392,1.01249730661495,0.750940923710327,1.74105242314737,0.875221601760603,"KCNH2-p.A561V","LQT2"
"308",34,"A4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","Control",83,3,"DMSO","DMSO",0,457400,FALSE,-4.11,3835358.065,0.16,993287621.625,TRUE,NA,49.402,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,233.557169062056,457.4,3.835358065,0.921078409294055,0.985563456151691,1.14492220729753,2.44552249888619,0.968641275014801,"KCNH2-p.A561V","LQT2"
"309",34,"C1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 µM",268,12,"NIFE","Nifedipine",1e+06,378900,FALSE,-2.232,3117316.216,0.198,639315641.053,TRUE,NA,27.145,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,214.602203007704,378.9,3.117316216,1.18223028945151,0.760537936571658,0.41384489286069,1.04379758517265,1.07472605590884,"KCNH2-p.A561V","LQT2"
"310",34,"C1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 pM",268,12,"NIFE","Nifedipine",0,498200,FALSE,-2.47,7532571.429,0.253,594863814.4,FALSE,NA,26.006,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,181.523181162334,498.2,7.532571429,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"311",34,"C1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","100 nM",268,12,"NIFE","Nifedipine",1e+05,464200,FALSE,-1.964,5587690.476,0.101,530288660.182,TRUE,NA,22.711,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,196.37625145336,464.2,5.587690476,1.08182464738619,0.931754315535929,0.741803848615054,0.873298469583942,0.891445482722575,"KCNH2-p.A561V","LQT2"
"312",34,"C1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","2 µM",268,12,"NIFE","Nifedipine",2e+06,350351,TRUE,-1.628,3372242.857,0.216,554491045,TRUE,NA,18.236,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,190.78487406896,350.351,3.372242857,1.05102209451884,0.703233641107989,0.447688135291627,0.701222794739676,0.932131071982045,"KCNH2-p.A561V","LQT2"
"313",34,"C1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","30 nM",268,12,"NIFE","Nifedipine",30000,482300,FALSE,-2.147,5330650,0.35,563408105.739,TRUE,NA,21.205,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,208.894582777571,482.3,5.33065,1.15078736192244,0.968085106382979,0.70767998023587,0.815388756440821,0.947121159667903,"KCNH2-p.A561V","LQT2"
"314",34,"C1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","300 nM",268,12,"NIFE","Nifedipine",3e+05,452900,FALSE,-1.777,4524646.154,0.329,511777604.444,TRUE,NA,18.163,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,212.916839059135,452.9,4.524646154,1.17294572349262,0.909072661581694,0.600677497272758,0.69841575021149,0.860327342250926,"KCNH2-p.A561V","LQT2"
"315",34,"C1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","Control",268,12,"NIFE","Nifedipine",0,483300,FALSE,-2.508,8306021.429,0.237,604829603.2,FALSE,NA,50.089,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,167.69506087979,483.3,8.306021429,0.923821738942658,0.970092332396628,1.10268073888052,1.92605552564793,1.01675305937049,"KCNH2-p.A561V","LQT2"
"316",43,"A6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 nM",129,5,"DMSO","DMSO",1000,463900,FALSE,-1.493,9412016.667,0.178,506313055.385,FALSE,NA,17.495,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,151.210875778967,463.9,9.412016667,1.33026294621479,0.950809592129535,0.510872023519157,1.01232496238861,0.992361610353018,"KCNH2-p.A561V","LQT2"
"317",43,"A6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 pM",129,5,"DMSO","DMSO",0,487900,FALSE,-1.48,18423433.333,0.261,510210240,FALSE,NA,17.282,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,113.669914815888,487.9,18.423433333,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"318",43,"A6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","10 nM",129,5,"DMSO","DMSO",10000,446100,FALSE,-1.034,4619900,0.224,449469179.077,TRUE,NA,25.616,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,207.546749318474,446.1,4.6199,1.82587230451118,0.914326706292273,0.250762163408752,1.48223585233191,0.880948957584622,"KCNH2-p.A561V","LQT2"
"319",43,"A6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","100 nM",129,5,"DMSO","DMSO",1e+05,449700,FALSE,-1.161,3918076.667,0.184,437193417.29,TRUE,NA,28.612,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,227.188541074901,449.7,3.918076667,1.99866905366192,0.921705267472843,0.212668105677238,1.65559541719708,0.856888754898373,"KCNH2-p.A561V","LQT2"
"320",43,"A6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","3 nM",129,5,"DMSO","DMSO",3000,451800,FALSE,-1.206,5630800,0.389,466869617.143,TRUE,NA,20.171,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,190.397471065124,451.8,5.6308,1.67500320004209,0.926009428161509,0.305632500643304,1.16716815183428,0.915053404539666,"KCNH2-p.A561V","LQT2"
"321",43,"A6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","30 nM",129,5,"DMSO","DMSO",30000,452000,FALSE,-1.306,5042604.348,0.327,455359659,TRUE,NA,25.823,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,201.284803433897,452,5.042604348,1.77078344573338,0.926419348227096,0.273706005653555,1.4942136326814,0.892494158878505,"KCNH2-p.A561V","LQT2"
"322",43,"A6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","Control",129,5,"DMSO","DMSO",0,440100,FALSE,-1.229,7759028.571,0.54,419830708,FALSE,NA,18.938,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,157.996582447247,440.1,7.759028571,1.38995953945383,0.902029104324657,0.421149979526457,1.09582224279597,0.822858255451713,"KCNH2-p.A561V","LQT2"
"323",43,"B1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","1 nM",21,6,"Dofetilide","Dofetilide",1000,585300,FALSE,-1.7,3930886.207,0.171,729618524.4,TRUE,NA,31.254,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,295.211511359069,585.3,3.930886207,1.08297069211791,1.0205754141238,0.888089624726183,1.05221694778305,1.00101976842504,"KCNH2-p.A561V","LQT2"
"324",43,"B1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","1 pM",21,6,"Dofetilide","Dofetilide",0,573500,FALSE,-1.766,4426226.923,0.271,728875240.444,TRUE,NA,29.703,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,272.594183303094,573.5,4.426226923,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"325",43,"B1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","10 nM",21,6,"Dofetilide","Dofetilide",10000,616700,FALSE,-1.709,3159921.622,0.033,688639519.579,TRUE,NA,22.199,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,346.925156698093,616.7,3.159921622,1.27267996878845,1.07532693984307,0.713908635271296,0.747365585967747,0.94479752002484,"KCNH2-p.A561V","LQT2"
"326",43,"B1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","100 nM",21,6,"Dofetilide","Dofetilide",1e+05,731000,FALSE,-1.683,2791390.476,0.029,665615887.814,FALSE,NA,21.484,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,437.529238604463,731,2.791390476,1.60505713402542,1.27462946817786,0.630647846249161,0.723293943372723,0.913209628863967,"KCNH2-p.A561V","LQT2"
"327",43,"B1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","3 nM",21,6,"Dofetilide","Dofetilide",3000,577900,FALSE,-1.736,3246280,0.062,720355731.667,TRUE,NA,25.218,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,320.744860707454,577.9,3.24628,1.17663868253132,1.00767218831735,0.733419243177831,0.849005150994849,0.988311430675282,"KCNH2-p.A561V","LQT2"
"328",43,"B1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","30 nM",21,6,"Dofetilide","Dofetilide",30000,703000,FALSE,-1.649,3008542.105,0.04,660077620.615,TRUE,NA,21.785,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,405.300629315057,703,3.008542105,1.48682787139449,1.2258064516129,0.679708057751561,0.733427599905733,0.905611254146743,"KCNH2-p.A561V","LQT2"
"329",43,"B1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","Control",21,6,"Dofetilide","Dofetilide",0,539700,FALSE,-1.784,4208042.857,0.267,688718054.069,TRUE,NA,34.991,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,263.094846332552,539.7,4.208042857,0.965152092185403,0.941063644289451,0.950706534076179,1.17802915530418,0.944905267531741,"KCNH2-p.A561V","LQT2"
"330",43,"B3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","1 nM",69,8,"Dofetilide","Dofetilide",1000,406700,FALSE,-2.69,4209681.481,0.218,683396048.143,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,198.220950343969,406.7,4.209681481,1.05484220273085,1.0406857727738,0.973339259138152,NA,0.951133377379437,"KCNH2-p.A561V","LQT2"
"331",43,"B3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","1 pM",69,8,"Dofetilide","Dofetilide",0,390800,FALSE,-2.644,4324988.889,0.319,718507061.571,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,187.915263373802,390.8,4.324988889,1,1,1,NA,1,"KCNH2-p.A561V","LQT2"
"332",43,"B3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","10 nM",69,8,"Dofetilide","Dofetilide",10000,435600,FALSE,-2.694,3295222.222,0.024,747013710.162,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,239.963682056357,435.6,3.295222222,1.27697813231393,1.11463664278403,0.761903049134053,NA,1.03967483427187,"KCNH2-p.A561V","LQT2"
"333",43,"B3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","100 nM",69,8,"Dofetilide","Dofetilide",1e+05,508300,FALSE,-3.043,2798483.333,0.026,797774589.488,FALSE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,303.849654842091,508.3,2.798483333,1.61695037107056,1.30066530194473,0.647049831762007,NA,1.11032254539529,"KCNH2-p.A561V","LQT2"
"334",43,"B3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","3 nM",69,8,"Dofetilide","Dofetilide",3000,414200,FALSE,-2.748,3571333.333,0.054,709275328.588,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,219.176960997782,414.2,3.571333333,1.16636060883353,1.05987717502559,0.825743932448748,NA,0.987151506955527,"KCNH2-p.A561V","LQT2"
"335",43,"B3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","30 nM",69,8,"Dofetilide","Dofetilide",30000,463400,FALSE,-2.881,3095948.649,0.034,788890310.526,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,263.365664891008,463.4,3.095948649,1.40151289556038,1.18577277379734,0.715828116200277,NA,1.0979576300908,"KCNH2-p.A561V","LQT2"
"336",43,"B3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","Control",69,8,"Dofetilide","Dofetilide",0,379600,FALSE,-2.63,3589054.545,0.092,827640107.294,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,200.3716038464,379.6,3.589054545,1.06628700749986,0.971340839303992,0.829841333032844,NA,1.15188861955564,"KCNH2-p.A561V","LQT2"
