"","Date","Experiment","Cell Number","File Name","Folder","Cell Line","Condition","Frequency","Good?","Condition 3","variable","value","unique_id_cell"
"112",2021-02-24,"20210224",14,"21224076","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",238.32,"20210224 Cell_ 14 _ HDF29c7"
"113",2021-02-24,"20210224",14,"21224078","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-60.6933564922203,"20210224 Cell_ 14 _ HDF29c7"
"114",2021-02-24,"20210224",14,"21224078","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",128.442376711814,"20210224 Cell_ 14 _ HDF29c7"
"115",2021-02-24,"20210224",14,"21224078","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",195.922842256665,"20210224 Cell_ 14 _ HDF29c7"
"116",2021-02-24,"20210224",14,"21224078","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",212,"20210224 Cell_ 14 _ HDF29c7"
"117",2021-02-24,"20210224",14,"21224079","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-58.5144015175901,"20210224 Cell_ 14 _ HDF29c7"
"118",2021-02-24,"20210224",14,"21224079","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",125.530999896972,"20210224 Cell_ 14 _ HDF29c7"
"119",2021-02-24,"20210224",14,"21224079","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",195.61766648991,"20210224 Cell_ 14 _ HDF29c7"
"120",2021-02-24,"20210224",14,"21224079","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",189.68,"20210224 Cell_ 14 _ HDF29c7"
"121",2021-02-24,"20210224",15,"21224086","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-50.0826392227648,"20210224 Cell_ 15 _ HDF29c7"
"122",2021-02-24,"20210224",15,"21224086","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",114.631586352167,"20210224 Cell_ 15 _ HDF29c7"
"123",2021-02-24,"20210224",15,"21224086","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",183.627310614108,"20210224 Cell_ 15 _ HDF29c7"
"124",2021-02-24,"20210224",15,"21224086","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",120.16,"20210224 Cell_ 15 _ HDF29c7"
"125",2021-02-24,"20210224",15,"21224087","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-63.5394256929767,"20210224 Cell_ 15 _ HDF29c7"
"126",2021-02-24,"20210224",15,"21224087","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",125.388787989665,"20210224 Cell_ 15 _ HDF29c7"
"127",2021-02-24,"20210224",15,"21224087","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",187.47252527522,"20210224 Cell_ 15 _ HDF29c7"
"128",2021-02-24,"20210224",15,"21224087","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",158.16,"20210224 Cell_ 15 _ HDF29c7"
"129",2021-02-24,"20210224",15,"21224088","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-61.0515718072372,"20210224 Cell_ 15 _ HDF29c7"
"130",2021-02-24,"20210224",15,"21224088","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",123.902520970415,"20210224 Cell_ 15 _ HDF29c7"
"131",2021-02-24,"20210224",15,"21224088","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",218.90257749331,"20210224 Cell_ 15 _ HDF29c7"
"132",2021-02-24,"20210224",15,"21224088","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",146.16,"20210224 Cell_ 15 _ HDF29c7"
"133",2021-02-24,"20210224",15,"21224089","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-57.4000216877078,"20210224 Cell_ 15 _ HDF29c7"
"134",2021-02-24,"20210224",15,"21224089","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",117.561761994241,"20210224 Cell_ 15 _ HDF29c7"
"135",2021-02-24,"20210224",15,"21224089","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",216.040028801148,"20210224 Cell_ 15 _ HDF29c7"
"136",2021-02-24,"20210224",15,"21224089","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",124.76,"20210224 Cell_ 15 _ HDF29c7"
"137",2021-02-24,"20210224",16,"21224093","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-55.4765598650048,"20210224 Cell_ 16 _ HDF29c7"
"138",2021-02-24,"20210224",16,"21224093","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",121.943231512695,"20210224 Cell_ 16 _ HDF29c7"
"139",2021-02-24,"20210224",16,"21224093","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",216.604603969647,"20210224 Cell_ 16 _ HDF29c7"
"140",2021-02-24,"20210224",16,"21224093","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",262.52,"20210224 Cell_ 16 _ HDF29c7"
"141",2021-02-24,"20210224",16,"21224095","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-60.3804902961431,"20210224 Cell_ 16 _ HDF29c7"
"142",2021-02-24,"20210224",16,"21224095","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",125.457391502031,"20210224 Cell_ 16 _ HDF29c7"
"143",2021-02-24,"20210224",16,"21224095","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",256.274401890119,"20210224 Cell_ 16 _ HDF29c7"
"144",2021-02-24,"20210224",16,"21224095","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",234.24,"20210224 Cell_ 16 _ HDF29c7"
"145",2021-02-24,"20210224",16,"21224097","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-67.5730558724833,"20210224 Cell_ 16 _ HDF29c7"
"146",2021-02-24,"20210224",16,"21224097","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",128.329888924189,"20210224 Cell_ 16 _ HDF29c7"
"147",2021-02-24,"20210224",16,"21224097","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",233.682239877252,"20210224 Cell_ 16 _ HDF29c7"
"148",2021-02-24,"20210224",16,"21224097","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",189.36,"20210224 Cell_ 16 _ HDF29c7"
"149",2021-02-24,"20210224",16,"21224098","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-65.8792693318401,"20210224 Cell_ 16 _ HDF29c7"
"150",2021-02-24,"20210224",16,"21224098","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",125.538079974761,"20210224 Cell_ 16 _ HDF29c7"
"151",2021-02-24,"20210224",16,"21224098","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",218.649281606904,"20210224 Cell_ 16 _ HDF29c7"
"152",2021-02-24,"20210224",16,"21224098","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",173.96,"20210224 Cell_ 16 _ HDF29c7"
"153",2021-02-24,"20210224",16,"21224099","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-64.9021575618442,"20210224 Cell_ 16 _ HDF29c7"
"154",2021-02-24,"20210224",16,"21224099","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",124.222833455201,"20210224 Cell_ 16 _ HDF29c7"
"155",2021-02-24,"20210224",16,"21224099","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",224.652088938974,"20210224 Cell_ 16 _ HDF29c7"
"156",2021-02-24,"20210224",16,"21224099","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",153.2,"20210224 Cell_ 16 _ HDF29c7"
"157",2021-02-26,"20210226",6,"21226019","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-59.3499727669651,"20210226 Cell_ 6 _ HDF29c7"
"158",2021-02-26,"20210226",6,"21226019","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",122.870477562403,"20210226 Cell_ 6 _ HDF29c7"
"159",2021-02-26,"20210226",6,"21226019","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",188.589468581539,"20210226 Cell_ 6 _ HDF29c7"
"160",2021-02-26,"20210226",6,"21226019","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",290.68,"20210226 Cell_ 6 _ HDF29c7"
"161",2021-02-26,"20210226",6,"21226020","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-61.5542573302359,"20210226 Cell_ 6 _ HDF29c7"
"162",2021-02-26,"20210226",6,"21226020","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",124.056695767779,"20210226 Cell_ 6 _ HDF29c7"
"163",2021-02-26,"20210226",6,"21226020","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",198.281850933681,"20210226 Cell_ 6 _ HDF29c7"
"164",2021-02-26,"20210226",6,"21226020","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",271.48,"20210226 Cell_ 6 _ HDF29c7"
"165",2021-02-26,"20210226",6,"21226021","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-64.4868133432907,"20210226 Cell_ 6 _ HDF29c7"
"166",2021-02-26,"20210226",6,"21226021","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",126.102411002644,"20210226 Cell_ 6 _ HDF29c7"
"167",2021-02-26,"20210226",6,"21226021","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",190.832510467192,"20210226 Cell_ 6 _ HDF29c7"
"168",2021-02-26,"20210226",6,"21226021","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",234.44,"20210226 Cell_ 6 _ HDF29c7"
"169",2021-02-26,"20210226",6,"21226022","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-60.3580293597099,"20210226 Cell_ 6 _ HDF29c7"
"170",2021-02-26,"20210226",6,"21226022","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",120.273187646705,"20210226 Cell_ 6 _ HDF29c7"
"171",2021-02-26,"20210226",6,"21226022","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",187.017813382756,"20210226 Cell_ 6 _ HDF29c7"
"172",2021-02-26,"20210226",6,"21226022","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",170.88,"20210226 Cell_ 6 _ HDF29c7"
"173",2021-02-26,"20210226",6,"21226023","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-59.5742769555299,"20210226 Cell_ 6 _ HDF29c7"
"174",2021-02-26,"20210226",6,"21226023","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",118.364557366266,"20210226 Cell_ 6 _ HDF29c7"
"175",2021-02-26,"20210226",6,"21226023","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",191.653433279763,"20210226 Cell_ 6 _ HDF29c7"
"176",2021-02-26,"20210226",6,"21226023","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",143.84,"20210226 Cell_ 6 _ HDF29c7"
"177",2021-02-26,"20210226",6,"21226024","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-55.2487156375456,"20210226 Cell_ 6 _ HDF29c7"
"178",2021-02-26,"20210226",6,"21226024","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",114.087824170963,"20210226 Cell_ 6 _ HDF29c7"
"179",2021-02-26,"20210226",6,"21226024","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",203.44847666484,"20210226 Cell_ 6 _ HDF29c7"
"180",2021-02-26,"20210226",6,"21226024","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",76.04,"20210226 Cell_ 6 _ HDF29c7"
"181",2021-03-01,"20210301",1,"21301002","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-52.2561010335934,"20210301 Cell_ 1 _ HDF29c7"
"182",2021-03-01,"20210301",1,"21301002","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",108.93883759912,"20210301 Cell_ 1 _ HDF29c7"
"183",2021-03-01,"20210301",1,"21301002","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",161.73400110711,"20210301 Cell_ 1 _ HDF29c7"
"184",2021-03-01,"20210301",1,"21301002","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",174.52,"20210301 Cell_ 1 _ HDF29c7"
"185",2021-03-01,"20210301",2,"21301009","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-55.9862033954855,"20210301 Cell_ 2 _ HDF29c7"
"186",2021-03-01,"20210301",2,"21301009","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",107.977778074456,"20210301 Cell_ 2 _ HDF29c7"
"187",2021-03-01,"20210301",2,"21301009","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",182.296744271056,"20210301 Cell_ 2 _ HDF29c7"
"188",2021-03-01,"20210301",2,"21301009","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",113.36,"20210301 Cell_ 2 _ HDF29c7"
"189",2021-03-01,"20210301",2,"21301011","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-61.0483979792629,"20210301 Cell_ 2 _ HDF29c7"
"190",2021-03-01,"20210301",2,"21301011","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",117.332574993408,"20210301 Cell_ 2 _ HDF29c7"
"191",2021-03-01,"20210301",2,"21301011","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",211.279286839772,"20210301 Cell_ 2 _ HDF29c7"
"192",2021-03-01,"20210301",2,"21301011","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",105.48,"20210301 Cell_ 2 _ HDF29c7"
"193",2021-03-01,"20210301",2,"21301013","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-66.7739226096589,"20210301 Cell_ 2 _ HDF29c7"
"194",2021-03-01,"20210301",2,"21301013","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",122.025995180639,"20210301 Cell_ 2 _ HDF29c7"
"195",2021-03-01,"20210301",2,"21301013","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",232.629383481949,"20210301 Cell_ 2 _ HDF29c7"
"196",2021-03-01,"20210301",2,"21301013","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",115.32,"20210301 Cell_ 2 _ HDF29c7"
"197",2021-03-01,"20210301",2,"21301014","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-73.2086757219932,"20210301 Cell_ 2 _ HDF29c7"
"198",2021-03-01,"20210301",2,"21301014","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",127.894952421409,"20210301 Cell_ 2 _ HDF29c7"
"199",2021-03-01,"20210301",2,"21301014","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",233.053577797736,"20210301 Cell_ 2 _ HDF29c7"
"200",2021-03-01,"20210301",2,"21301014","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",125.12,"20210301 Cell_ 2 _ HDF29c7"
"201",2021-03-01,"20210301",2,"21301015","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-73.0139735828036,"20210301 Cell_ 2 _ HDF29c7"
"202",2021-03-01,"20210301",2,"21301015","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",127.822320588922,"20210301 Cell_ 2 _ HDF29c7"
"203",2021-03-01,"20210301",2,"21301015","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",231.854237034389,"20210301 Cell_ 2 _ HDF29c7"
"204",2021-03-01,"20210301",2,"21301015","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",117.96,"20210301 Cell_ 2 _ HDF29c7"
"205",2021-03-01,"20210301",2,"21301016","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-70.8428311078023,"20210301 Cell_ 2 _ HDF29c7"
"206",2021-03-01,"20210301",2,"21301016","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",124.55376605667,"20210301 Cell_ 2 _ HDF29c7"
"207",2021-03-01,"20210301",2,"21301016","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",230.551136510345,"20210301 Cell_ 2 _ HDF29c7"
"208",2021-03-01,"20210301",2,"21301016","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",111.36,"20210301 Cell_ 2 _ HDF29c7"
"209",2021-03-01,"20210301",12,"21301071","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-49.5637793841281,"20210301 Cell_ 12 _ HDF29c7"
"210",2021-03-01,"20210301",12,"21301071","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",108.727594933373,"20210301 Cell_ 12 _ HDF29c7"
"211",2021-03-01,"20210301",12,"21301071","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",187.762442253637,"20210301 Cell_ 12 _ HDF29c7"
"212",2021-03-01,"20210301",12,"21301071","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",190.36,"20210301 Cell_ 12 _ HDF29c7"
"213",2021-03-01,"20210301",13,"21301077","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-59.1922579307061,"20210301 Cell_ 13 _ HDF29c7"
"214",2021-03-01,"20210301",13,"21301077","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",127.521722458668,"20210301 Cell_ 13 _ HDF29c7"
"215",2021-03-01,"20210301",13,"21301077","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",156.085197664477,"20210301 Cell_ 13 _ HDF29c7"
"216",2021-03-01,"20210301",13,"21301077","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",294.68,"20210301 Cell_ 13 _ HDF29c7"
"217",2021-03-05,"20210305",2,"21305004","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-62.2935761427764,"20210305 Cell_ 2 _ HDF28c44"
"218",2021-03-05,"20210305",2,"21305004","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",99.6409864782446,"20210305 Cell_ 2 _ HDF28c44"
"219",2021-03-05,"20210305",2,"21305004","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",67.4957243331862,"20210305 Cell_ 2 _ HDF28c44"
"220",2021-03-05,"20210305",2,"21305004","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",54.8,"20210305 Cell_ 2 _ HDF28c44"
"221",2021-03-05,"20210305",2,"21305005","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-66.1727263491517,"20210305 Cell_ 2 _ HDF28c44"
"222",2021-03-05,"20210305",2,"21305005","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",106.36864729151,"20210305 Cell_ 2 _ HDF28c44"
"223",2021-03-05,"20210305",2,"21305005","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",81.2133750488217,"20210305 Cell_ 2 _ HDF28c44"
"224",2021-03-05,"20210305",2,"21305005","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",55.96,"20210305 Cell_ 2 _ HDF28c44"
