"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint","Project","Expanded","Medium","MEA Type","Date of plating","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease","Variant Risk Level","Symptoms","QTc","norm_slope","norm_RRCV"
"395",24,"B2",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_TTX_20251106_Plate_7567_001","Tetrodotoxin","30 µM",36,7,"TTX","TTX",3e+07,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,0,NA,NA,NA,NA,NA,NA,NA,NA,"WT","Healthy","Low Risk","No",390,NA,NA
"396",24,"B2",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_TTX_20251106_Plate_7567_001","Tetrodotoxin","300 nM",36,7,"TTX","TTX",3e+05,577084,TRUE,-1.553,2505444.681,0.147,936854430.25,TRUE,NA,13.858,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,2,364.583176352511,577.084,2.505444681,0.880263163252587,0.983050385497262,1.24717242321669,0.94664936129517,0.833580455010302,"WT","Healthy","Low Risk","No",390,0.734278959810875,2.49152542372881
"397",24,"B2",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_TTX_20251106_Plate_7567_001","Tetrodotoxin","Control",36,7,"TTX","TTX",0,682911,TRUE,-2.111,2406577.551,0.059,1146136044.72,TRUE,NA,14.62,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,3,440.214331860036,682.911,2.406577551,1.06286983439292,1.16332444117376,1.19795786300961,0.998702097137783,1.0197919493282,"WT","Healthy","Low Risk","No",390,0.998108747044917,1
"398",24,"C5",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","Vehicle",175,16,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,528566,TRUE,-0.574,3106300,0.1,173942811.692,TRUE,NA,27.27,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,2,299.900731709708,528.566,3.1063,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"399",24,"C5",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","10 µM",175,16,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",1e+07,493333,TRUE,-0.505,3706734.375,0.273,181756076.364,TRUE,NA,23.203,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,2,256.238530160623,493.333,3.706734375,0.854411153650175,0.933342288380259,1.19329568135724,0.850861752841951,1.04491858327457,"WT","Healthy","Low Risk","No",390,0.879790940766551,2.73
"400",24,"C5",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","3 µM",175,16,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+06,531083,TRUE,-0.504,2989884.615,0.104,154945068.3,TRUE,NA,12.448,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,3,307.13915536683,531.083,2.989884615,1.02413606534354,1.00476194079831,0.962522813314876,0.456472313898056,0.890781670094886,"WT","Healthy","Low Risk","No",390,0.878048780487805,1.04
"401",24,"C5",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","30 µM",175,16,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+07,468166,TRUE,-0.441,3858223.333,0.37,151978663.742,TRUE,NA,16.772,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,2,238.345078524681,468.166,3.858223333,0.794746572193729,0.885728556131117,1.24206397740077,0.615034836817015,0.873727762956414,"WT","Healthy","Low Risk","No",390,0.768292682926829,3.7
"402",24,"C5",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","Control",175,16,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,619166,TRUE,-0.59,3478911.765,0.068,176804196.686,TRUE,NA,11.874,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,3,331.959722693808,619.166,3.478911765,1.10689867544282,1.17140716580332,1.1199535669446,0.435423542354235,1.01645014798925,"WT","Healthy","Low Risk","No",390,1.02787456445993,0.68
"403",24,"D1",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","Vehicle",283,18,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,672016,TRUE,-1.554,2982380,0.027,875473728.293,TRUE,NA,14.928,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,3,389.133055462231,672.016,2.98238,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"404",24,"D1",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","10 µM",283,18,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",1e+07,631750,TRUE,-1.486,2334013.725,0.193,876295715.538,TRUE,NA,17.345,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,2,413.517170799137,631.75,2.334013725,1.06266266767787,0.940081783767053,0.7826010518445,1.16191050375134,1.00093890566722,"WT","Healthy","Low Risk","No",390,0.956241956241956,7.14814814814815
"405",24,"D1",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","3 µM",283,18,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+06,624200,TRUE,-1.542,2643890.909,0.059,885724711.733,TRUE,NA,16.237,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,3,383.885756490721,624.2,2.643890909,0.986515411893556,0.9288469322159,0.88650370140626,1.08768756698821,1.01170907031098,"WT","Healthy","Low Risk","No",390,0.992277992277992,2.18518518518519
"406",24,"D1",7567,20251106,"S34Ec16","2024_DIFF5_CA","20251106_Ciprofloxacin_HCl_Hydrate_20251106_Plate_7567_001","Ciprofloxacin","30 µM",283,18,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+07,538633,TRUE,-1.315,2466093.75,0.029,790906154.939,TRUE,NA,18.935,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251026,3,342.995297765727,538.633,2.46609375,0.881434493809066,0.801518118616224,0.826887837901274,1.26842175777063,0.90340364236984,"WT","Healthy","Low Risk","No",390,0.846203346203346,1.07407407407407
