,21728047
Time,Voltage
2475.601563,-83.82263184
2475.804688,-83.81958008
2476,-83.79211426
2476.203125,-83.82873535
2476.40625,-83.85620117
2476.601563,-83.79516602
2476.804688,-83.80737305
2477,-83.87145996
2477.203125,-83.81958008
2477.40625,-83.82568359
2477.601563,-83.79211426
2477.804688,-83.82263184
2478,-83.84094238
2478.203125,-83.89892578
2478.40625,-83.8104248
2478.601563,-83.84094238
2478.804688,-83.90808105
2479,-83.82263184
2479.203125,-83.81652832
2479.40625,-83.8470459
2479.601563,-83.8684082
2479.804688,-83.85925293
2480,-83.89282227
2480.203125,-83.85009766
2480.40625,-83.85925293
2480.601563,-83.87451172
2480.804688,-83.90197754
2481,-83.8470459
2481.203125,-83.86535645
2481.40625,-83.91113281
2481.601563,-83.90197754
2481.804688,-83.9263916
2482,-83.91113281
2482.203125,-83.9263916
2482.40625,-83.94775391
2482.601563,-83.95385742
2482.804688,-83.91418457
2483,-83.87145996
2483.203125,-83.90808105
2483.40625,-83.97827148
2483.601563,-84.02404785
2483.804688,-83.95080566
2484,-83.96606445
2484.203125,-83.93554688
2484.40625,-83.98132324
2484.601563,-84.02099609
2484.804688,-83.99047852
2485,-83.99658203
2485.203125,-83.95080566
2485.40625,-83.9630127
2485.601563,-83.98132324
2485.804688,-83.95385742
2486,-83.9630127
2486.203125,-83.90808105
2486.40625,-83.91723633
2486.601563,-83.95385742
2486.804688,-83.97216797
2487,-83.94165039
2487.203125,-83.85925293
2487.40625,-83.88977051
2487.601563,-83.93859863
2487.804688,-83.94470215
2488,-83.91723633
2488.203125,-83.89587402
2488.40625,-83.8684082
2488.601563,-83.87756348
2488.804688,-83.92333984
2489,-83.95996094
2489.203125,-83.99047852
2489.40625,-83.96911621
2489.601563,-83.97827148
2489.804688,-83.95690918
2490,-83.99658203
2490.203125,-83.87145996
2490.40625,-83.94775391
2490.601563,-83.95996094
2490.804688,-83.93554688
2491,-83.97521973
2491.203125,-83.94470215
2491.40625,-83.95385742
2491.601563,-83.95080566
2491.804688,-83.96606445
2492,-83.9263916
2492.203125,-83.90197754
2492.40625,-83.96911621
2492.601563,-83.99963379
2492.804688,-84.02099609
2493,-84.05456543
2493.203125,-83.96606445
2493.40625,-83.95996094
2493.601563,-83.93554688
2493.804688,-83.96911621
2494,-84.0637207
2494.203125,-84.10339355
2494.40625,-84.06982422
2494.601563,-84.05456543
2494.804688,-84.06066895
2495,-76.14440918
2495.203125,-54.1809082
2495.40625,-43.80187988
2495.601563,-38.5345459
2495.804688,-34.63439941
2496,-31.24084473
2496.203125,-27.96020508
2496.40625,-24.87487793
2496.601563,-21.81396484
2496.804688,-18.78662109
2497,-23.60229492
2497.203125,-42.26379395
2497.40625,-49.47509766
2497.601563,-51.72729492
2497.804688,-52.47802734
2498,-52.84118652
2498.203125,-52.92053223
2498.40625,-52.9296875
2498.601563,-52.87780762
2498.804688,-52.95715332
2499,-52.87475586
2499.203125,-52.84118652
2499.40625,-52.82897949
2499.601563,-52.7130127
2499.804688,-52.70690918
2500,-52.68859863
2500.203125,-52.62756348
2500.40625,-52.53601074
2500.601563,-52.43835449
2500.804688,-52.37121582
2501,-52.29187012
2501.203125,-52.21557617
2501.40625,-52.16369629
2501.601563,-52.11486816
2501.804688,-52.09960938
2502,-52.05688477
2502.203125,-51.96838379
2502.40625,-51.87683105
2502.601563,-51.81274414
2502.804688,-51.74865723
2503,-51.71508789
2503.203125,-51.65710449
2503.40625,-51.57775879
2503.601563,-51.55029297
2503.804688,-51.52587891
2504,-51.46484375
2504.203125,-51.31530762
2504.40625,-51.31835938
2504.601563,-51.2878418
2504.804688,-51.22375488
2505,-51.16882324
2505.203125,-51.04064941
2505.40625,-51.02844238
2505.601563,-50.92163086
2505.804688,-50.86364746
2506,-50.88195801
2506.203125,-50.78735352
2506.40625,-50.65307617
2506.601563,-50.55541992
2506.804688,-50.54931641
2507,-50.43029785
2507.203125,-50.30822754
2507.40625,-50.26550293
2507.601563,-50.20446777
2507.804688,-50.16174316
2508,-50.06103516
2508.203125,-49.94812012
2508.40625,-49.84130859
2508.601563,-49.77416992
2508.804688,-49.71313477
2509,-49.67956543
2509.203125,-49.57580566
2509.40625,-49.42932129
2509.601563,-49.35913086
2509.804688,-49.31945801
2510,-49.16992188
2510.203125,-49.01123047
2510.40625,-48.88000488
2510.601563,-48.71520996
2510.804688,-48.62365723
2511,-48.54431152
2511.203125,-48.41003418
2511.40625,-48.28186035
2511.601563,-48.08654785
2511.804688,-47.95532227
2512,-47.79663086
2512.203125,-47.63793945
2512.40625,-47.42126465
2512.601563,-47.25646973
2512.804688,-47.09777832
2513,-46.82922363
2513.203125,-46.55761719
2513.40625,-46.3104248
2513.601563,-45.87097168
2513.804688,-45.54748535
2514,-45.24230957
2514.203125,-44.92797852
2514.40625,-44.32067871
2514.601563,-43.73168945
2514.804688,-43.04504395
2515,-42.26074219
2515.203125,-41.23535156
2515.40625,-39.96276855
2515.601563,-38.14086914
2515.804688,-35.11352539
2516,-28.3782959
2516.203125,-8.129882813
2516.40625,17.37365723
2516.601563,31.20727539
2516.804688,36.94458008
2517,39.44091797
2517.203125,40.55786133
2517.40625,41.21704102
2517.601563,41.61376953
2517.804688,41.97998047
2518,42.16918945
2518.203125,42.41027832
2518.40625,42.60864258
2518.601563,42.87414551
2518.804688,43.06640625
2519,43.33190918
2519.203125,43.49365234
2519.40625,43.67370605
2519.601563,43.85070801
2519.804688,43.94836426
2520,44.00024414
2520.203125,44.13757324
2520.40625,44.2565918
2520.601563,44.38781738
2520.804688,44.59533691
2521,44.7052002
2521.203125,44.79980469
2521.40625,44.86083984
2521.601563,44.99816895
2521.804688,45.13549805
2522,45.17822266
2522.203125,45.24536133
2522.40625,45.36132813
2522.601563,45.3918457
2522.804688,45.45288086
2523,45.5078125
2523.203125,45.54748535
2523.40625,45.62988281
2523.601563,45.6237793
2523.804688,45.74890137
2524,45.83740234
2524.203125,45.8404541
2524.40625,45.87097168
2524.601563,45.88317871
2524.804688,45.94421387
2525,46.04492188
2525.203125,46.02661133
2525.40625,46.05712891
2525.601563,46.2097168
2525.804688,46.26464844
2526,46.28601074
2526.203125,46.30126953
2526.40625,46.35620117
2526.601563,46.44470215
2526.804688,46.42333984
2527,46.49353027
2527.203125,46.58203125
2527.40625,46.5057373
2527.601563,46.53625488
2527.804688,46.59729004
2528,46.70715332
2528.203125,46.7010498
2528.40625,46.72241211
2528.601563,46.76513672
2528.804688,46.80480957
2529,46.84448242
2529.203125,46.86584473
2529.40625,46.79870605
2529.601563,46.89331055
2529.804688,46.87194824
2530,46.92993164
2530.203125,46.90856934
2530.40625,46.92993164
2530.601563,46.875
2530.804688,46.8963623
2531,46.90551758
2531.203125,46.9329834
2531.40625,46.82922363
2531.601563,46.90856934
2531.804688,46.92993164
2532,46.92382813
2532.203125,46.8963623
2532.40625,46.92993164
2532.601563,46.90551758
2532.804688,46.88415527
2533,46.97265625
2533.203125,46.92993164
2533.40625,46.85974121
2533.601563,46.85058594
2533.804688,46.75292969
2534,46.76208496
2534.203125,46.74682617
2534.40625,46.77124023
2534.601563,46.69494629
2534.804688,46.73156738
2535,46.72241211
2535.203125,46.68579102
2535.40625,46.63696289
2535.601563,46.53320313
2535.804688,46.54541016
2536,46.55456543
2536.203125,46.53930664
2536.40625,46.41113281
2536.601563,46.37756348
2536.804688,46.39892578
2537,46.24328613
2537.203125,46.27685547
2537.40625,46.29211426
2537.601563,46.24023438
2537.804688,46.25244141
2538,46.25244141
2538.203125,46.17614746
2538.40625,46.11206055
2538.601563,46.08459473
2538.804688,46.03271484
2539,46.03881836
2539.203125,46.02355957
2539.40625,46.00830078
2539.601563,45.95947266
2539.804688,45.91369629
2540,45.8190918
2540.203125,45.79467773
2540.40625,45.73059082
2540.601563,45.71838379
2540.804688,45.75805664
2541,45.77941895
2541.203125,45.78552246
2541.40625,45.76416016
2541.601563,45.71838379
2541.804688,45.71228027
2542,45.70617676
2542.203125,45.67871094
2542.40625,45.62988281
2542.601563,45.61767578
2542.804688,45.6237793
2543,45.59631348
2543.203125,45.59020996
2543.40625,45.51696777
2543.601563,45.47424316
2543.804688,45.52001953
2544,45.53527832
2544.203125,45.54138184
2544.40625,45.55053711
2544.601563,45.54138184
2544.804688,45.51391602
2545,45.5078125
2545.203125,45.51086426
2545.40625,45.49255371
2545.601563,45.45898438
2545.804688,45.4864502
2546,45.45288086
2546.203125,45.47119141
2546.40625,45.53833008
2546.601563,45.4498291
2546.804688,45.3918457
2547,45.43762207
2547.203125,45.44067383
2547.40625,45.44067383
2547.601563,45.38269043
2547.804688,45.34301758
2548,45.3338623
2548.203125,45.29724121
2548.40625,45.34912109
2548.601563,45.30944824
2548.804688,45.33081055
2549,45.37658691
2549.203125,45.29724121
2549.40625,45.33081055
2549.601563,45.2545166
2549.804688,45.28198242
2550,45.30029297
2550.203125,45.31860352
2550.40625,45.20874023
2550.601563,45.23010254
2550.804688,45.20263672
2551,45.16296387
2551.203125,45.16296387
2551.40625,45.16601563
2551.601563,45.15380859
2551.804688,45.1171875
2552,45.05310059
2552.203125,45.01647949
2552.40625,45.00732422
2552.601563,44.95849609
2552.804688,44.89440918
2553,44.89440918
2553.203125,44.92797852
2553.40625,44.86999512
2553.601563,44.8638916
2553.804688,44.7845459
2554,44.73571777
2554.203125,44.69604492
2554.40625,44.71130371
2554.601563,44.69604492
2554.804688,44.61669922
2555,44.57092285
2555.203125,44.51904297
2555.40625,44.49768066
2555.601563,44.54650879
2555.804688,44.58312988
2556,44.52514648
2556.203125,44.49157715
2556.40625,44.48242188
2556.601563,44.42138672
2556.804688,44.38171387
2557,44.29321289
2557.203125,44.28100586
2557.40625,44.31152344
2557.601563,44.29016113
2557.804688,44.22302246
2558,44.21691895
2558.203125,44.20166016
2558.40625,44.18334961
2558.601563,44.10095215
2558.804688,44.03381348
2559,43.98498535
2559.203125,43.96972656
2559.40625,43.9453125
2559.601563,43.92700195
2559.804688,43.90869141
2560,43.79272461
2560.203125,43.8079834
2560.40625,43.77441406
2560.601563,43.78356934
2560.804688,43.75610352
2561,43.77746582
2561.203125,43.69506836
2561.40625,43.70422363
2561.601563,43.69812012
2561.804688,43.6706543
2562,43.5760498
2562.203125,43.60351563
2562.40625,43.61877441
2562.601563,43.58215332
2562.804688,43.60046387
2563,43.58215332
2563.203125,43.53942871
2563.40625,43.52722168
2563.601563,43.41430664
2563.804688,43.44787598
2564,43.39294434
2564.203125,43.49975586
2564.40625,43.41430664
2564.601563,43.44787598
2564.804688,43.44787598
2565,43.4387207
2565.203125,43.37768555
2565.40625,43.4173584
2565.601563,43.33190918
2565.804688,43.28918457
2566,43.17626953
2566.203125,43.12438965
2566.40625,43.15795898
2566.601563,43.1427002
2566.804688,43.11218262
2567,43.11523438
2567.203125,43.04504395
2567.40625,43.04504395
2567.601563,43.04504395
2567.804688,43.05114746
2568,43.01757813
2568.203125,42.95349121
2568.40625,43.00842285
2568.601563,42.94128418
2568.804688,42.99926758
2569,42.88635254
2569.203125,42.84057617
2569.40625,42.82226563
2569.601563,42.82836914
2569.804688,42.77648926
2570,42.80395508
2570.203125,42.80395508
2570.40625,42.84973145
2570.601563,42.79785156
2570.804688,42.74902344
2571,42.73681641
2571.203125,42.5994873
2571.40625,42.60864258
2571.601563,42.64221191
2571.804688,42.58117676
2572,42.55371094
2572.203125,42.56896973
2572.40625,42.578125
2572.601563,42.58117676
2572.804688,42.5567627
2573,42.50793457
2573.203125,42.4987793
2573.40625,42.43774414
2573.601563,42.48046875
2573.804688,42.40722656
2574,42.37060547
2574.203125,42.25158691
2574.40625,42.26379395
2574.601563,42.25463867
2574.804688,42.34008789
2575,42.23022461
2575.203125,42.15087891
2575.40625,42.1295166
2575.601563,42.15393066
2575.804688,42.17224121
2576,42.16918945
2576.203125,42.13867188
2576.40625,42.05932617
2576.601563,42.08068848
2576.804688,42.09289551
2577,42.07458496
2577.203125,42.02880859
2577.40625,41.92199707
2577.601563,41.9921875
2577.804688,41.9128418
2578,41.91589355
2578.203125,41.85791016
2578.40625,41.82434082
2578.601563,41.79077148
2578.804688,41.79077148
2579,41.77856445
2579.203125,41.80297852
2579.40625,41.70532227
2579.601563,41.73278809
2579.804688,41.67175293
2580,41.62597656
2580.203125,41.64733887
2580.40625,41.58935547
2580.601563,41.54968262
2580.804688,41.5802002
2581,41.52526855
2581.203125,41.58325195
2581.40625,41.53442383
2581.601563,41.54663086
2581.804688,41.5435791
2582,41.49475098
2582.203125,41.47033691
2582.40625,41.4276123
2582.601563,41.43981934
2582.804688,41.40625
2583,41.3848877
2583.203125,41.27807617
2583.40625,41.24145508
2583.601563,41.14379883
2583.804688,41.19262695
2584,41.16210938
2584.203125,41.10717773
2584.40625,41.06445313
2584.601563,41.03393555
2584.804688,41.05529785
2585,41.05529785
2585.203125,41.05224609
2585.40625,41.04614258
2585.601563,40.98510742
2585.804688,40.99121094
2586,40.90881348
2586.203125,40.92712402
2586.40625,40.94848633
2586.601563,40.95153809
2586.804688,40.89355469
2587,40.92102051
2587.203125,40.84472656
2587.40625,40.83557129
2587.601563,40.77758789
2587.804688,40.7989502
2588,40.79589844
2588.203125,40.72570801
2588.40625,40.71960449
2588.601563,40.78063965
2588.804688,40.78063965
2589,40.73181152
2589.203125,40.69213867
2589.40625,40.68908691
2589.601563,40.61889648
2589.804688,40.59143066
2590,40.67687988
2590.203125,40.66772461
2590.40625,40.58837891
2590.601563,40.49682617
2590.804688,40.43273926
2591,40.43273926
2591.203125,40.34729004
2591.40625,40.28320313
2591.601563,40.30761719
2591.804688,40.29846191
2592,40.26489258
2592.203125,40.234375
2592.40625,40.16723633
2592.601563,40.12451172
2592.804688,40.11535645
2593,40.05126953
2593.203125,40.10314941
2593.40625,40.05126953
2593.601563,40.04516602
2593.804688,39.98413086
2594,39.90783691
2594.203125,39.85900879
2594.40625,39.84680176
2594.601563,39.79492188
2594.804688,39.7857666
2595,39.72167969
2595.203125,39.67590332
2595.40625,39.6697998
2595.601563,39.6270752
2595.804688,39.60266113
2596,39.63012695
2596.203125,39.60571289
2596.40625,39.51721191
2596.601563,39.50500488
2596.804688,39.50805664
2597,39.39208984
2597.203125,39.40734863
2597.40625,39.3371582
2597.601563,39.38293457
2597.804688,39.34326172
2598,39.33410645
2598.203125,39.27001953
2598.40625,39.26696777
2598.601563,39.18762207
2598.804688,39.17541504
2599,39.22119141
2599.203125,39.21813965
2599.40625,39.1784668
2599.601563,39.16625977
2599.804688,39.09912109
2600,39.07165527
2600.203125,39.03503418
2600.40625,39.02282715
2600.601563,38.96179199
2600.804688,38.93432617
2601,38.87023926
2601.203125,38.85498047
2601.40625,38.85192871
2601.601563,38.85192871
2601.804688,38.78479004
2602,38.7298584
2602.203125,38.76037598
2602.40625,38.73291016
2602.601563,38.71459961
2602.804688,38.67797852
2603,38.6138916
2603.203125,38.61694336
2603.40625,38.6505127
2603.601563,38.56201172
2603.804688,38.43383789
2604,38.43078613
2604.203125,38.46740723
2604.40625,38.48571777
2604.601563,38.46435547
2604.804688,38.39416504
2605,38.33618164
2605.203125,38.34533691
2605.40625,38.40942383
2605.601563,38.41552734
2605.804688,38.29345703
2606,38.26599121
2606.203125,38.32397461
2606.40625,38.32092285
2606.601563,38.29040527
2606.804688,38.27514648
2607,38.28735352
2607.203125,38.29956055
2607.40625,38.27514648
2607.601563,38.26904297
2607.804688,38.22937012
2608,38.18359375
2608.203125,38.18664551
2608.40625,38.15002441
2608.601563,38.2019043
2608.804688,38.13476563
2609,38.13171387
2609.203125,38.04321289
2609.40625,38.02185059
2609.601563,37.97302246
2609.804688,37.98828125
2610,38.02490234
2610.203125,37.97302246
2610.40625,37.96691895
2610.601563,37.93334961
2610.804688,37.86010742
2611,37.87841797
2611.203125,37.78991699
2611.40625,37.79602051
2611.601563,37.8326416
2611.804688,37.72888184
2612,37.66479492
2612.203125,37.65563965
2612.40625,37.70141602
2612.601563,37.64953613
2612.804688,37.67089844
2613,37.56713867
2613.203125,37.56103516
2613.40625,37.53051758
2613.601563,37.63122559
2613.804688,37.55187988
2614,37.3260498
2614.203125,37.31079102
2614.40625,37.33520508
2614.601563,37.29248047
2614.804688,37.29858398
2615,37.30163574
2615.203125,37.25891113
2615.40625,37.27722168
2615.601563,37.21313477
2615.804688,37.25585938
2616,37.22229004
2616.203125,37.16430664
2616.40625,37.08190918
2616.601563,37.109375
2616.804688,37.10327148
2617,36.99645996
2617.203125,36.94152832
2617.40625,36.95068359
2617.601563,36.90490723
2617.804688,36.97509766
2618,36.93237305
2618.203125,36.88354492
2618.40625,36.85913086
2618.601563,36.78588867
2618.804688,36.71569824
2619,36.70349121
2619.203125,36.67602539
2619.40625,36.64245605
2619.601563,36.68823242
2619.804688,36.6027832
2620,36.5447998
2620.203125,36.50512695
2620.40625,36.52038574
2620.601563,36.48071289
2620.804688,36.49291992
2621,36.42883301
2621.203125,36.38305664
2621.40625,36.37390137
2621.601563,36.41357422
2621.804688,36.40441895
2622,36.34033203
2622.203125,36.35864258
2622.40625,36.23962402
2622.601563,36.23962402
2622.804688,36.2701416
2623,36.28845215
2623.203125,36.27319336
2623.40625,36.19384766
2623.601563,36.0748291
2623.804688,36.07788086
2624,36.08398438
2624.203125,36.05957031
2624.40625,35.96496582
2624.601563,35.91918945
2624.804688,35.97106934
